Portal,updated_at,name,plan_type,effective_price
Santander,2025-08-01 03:00:02,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 03:00:02,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 03:00:02,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 03:30:02,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 03:30:02,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 03:30:02,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 03:30:02,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 03:30:02,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 03:30:02,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 03:30:02,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 03:30:02,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 04:00:02,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 04:00:02,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 04:00:02,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 04:00:02,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 04:00:02,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 04:00:02,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 04:00:02,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 04:00:02,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 04:30:02,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 04:30:02,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 04:30:02,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 04:30:02,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 04:30:02,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 04:30:02,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 04:30:02,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 04:30:02,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 05:00:02,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 05:00:02,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 05:00:02,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 05:00:02,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 05:00:02,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 05:00:02,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 05:00:02,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 05:00:02,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 05:30:01,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 05:30:01,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 05:30:01,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 05:30:01,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 05:30:01,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 05:30:01,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 05:30:01,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 05:30:01,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 06:00:01,Consorcio,Cobertura Completa,39141.0
Santander,2025-08-01 06:00:01,Fid,Cobertura Completa,42893.0
Santander,2025-08-01 06:00:01,Hdi,Cobertura Completa,38496.0
Santander,2025-08-01 06:00:01,Mapfre,Cobertura Completa,37864.0
Santander,2025-08-01 06:00:01,REALE,Cobertura Completa,37298.0
Santander,2025-08-01 06:00:01,Sura,Cobertura Completa,30896.0
Santander,2025-08-01 06:00:01,ZURICH,Cobertura Completa,32840.0
Santander,2025-08-01 06:00:01,Zenit,Cobertura Completa,28443.0
Santander,2025-08-01 06:30:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 06:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 06:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 06:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 06:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 06:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 06:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 06:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 07:00:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 07:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 07:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 07:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 07:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 07:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 07:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 07:30:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 07:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 07:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 07:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 07:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 07:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 07:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 07:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 08:00:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 08:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 08:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 08:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 08:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 08:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 08:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 08:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 08:30:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 08:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 08:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 08:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 08:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 08:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 08:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 08:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 09:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 09:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 09:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 09:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 09:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 09:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 09:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 09:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 09:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 09:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 09:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 09:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 09:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 09:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 10:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 10:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 10:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 10:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 10:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 10:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 10:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 10:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 10:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 10:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 10:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 10:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 10:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 10:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 11:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 11:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 11:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 11:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 11:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 11:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 11:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 11:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 11:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 11:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 11:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 11:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 11:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 11:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 12:00:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 12:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 12:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 12:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 12:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 12:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 12:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 12:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 12:30:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 12:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 12:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 12:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 12:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 12:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 12:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 12:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 13:00:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 13:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 13:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 13:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 13:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 13:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 13:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 13:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 13:30:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 13:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 13:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 13:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 13:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 13:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 13:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 13:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 14:00:01,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 14:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 14:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 14:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 14:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 14:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 14:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 14:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 14:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 14:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 14:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 14:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 14:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 14:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 14:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 14:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 16:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 16:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 16:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 16:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 16:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 16:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 16:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 16:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 16:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 16:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 16:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 16:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 16:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 16:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 16:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 17:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 17:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 17:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 17:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 17:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 17:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 17:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 17:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 17:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 17:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 17:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 17:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 17:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 17:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 17:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 17:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 18:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 18:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 18:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 18:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 18:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 18:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 18:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 18:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 18:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 18:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 18:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 18:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 18:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 18:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 19:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 19:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 19:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 19:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 19:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 19:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 19:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 19:30:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 19:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 19:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 19:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 19:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 19:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 19:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 19:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 20:00:02,Consorcio,Cobertura Completa,39136.0
Santander,2025-08-01 20:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 20:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 20:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 20:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 20:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 20:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 20:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 20:30:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 20:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 20:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 20:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 20:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 20:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 20:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 20:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 21:00:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 21:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 21:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 21:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 21:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 21:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 21:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 21:30:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 21:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 21:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 21:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 21:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 21:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 21:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 22:00:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 22:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 22:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 22:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 22:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 22:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 22:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 22:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 22:30:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 22:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 22:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 22:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 22:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 22:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 22:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 22:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 23:00:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 23:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 23:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 23:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 23:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 23:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 23:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 23:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-01 23:30:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-01 23:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-01 23:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-01 23:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-01 23:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-01 23:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-01 23:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-01 23:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 00:00:05,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 00:00:05,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 00:00:05,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 00:00:05,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 00:00:05,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 00:00:05,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 00:00:05,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 00:00:05,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 00:30:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 00:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 00:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 00:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 00:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 00:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 00:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 00:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 01:00:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 01:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 01:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 01:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 01:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 01:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 01:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 01:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 01:30:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 01:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 01:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 01:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 01:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 01:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 01:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 02:00:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 02:00:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 02:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 02:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 02:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 02:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 02:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 02:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 02:30:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 02:30:01,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 02:30:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 02:30:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 02:30:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 02:30:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 02:30:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 02:30:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 03:00:01,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 03:00:01,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 03:00:01,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 03:00:01,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 03:00:01,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 03:00:01,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 03:00:01,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 03:30:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 03:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 03:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 03:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 03:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 03:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 03:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 03:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 04:00:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 04:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 04:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 04:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 04:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 04:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 04:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 04:00:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 04:30:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 04:30:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 04:30:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 04:30:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 04:30:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 04:30:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 04:30:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 04:30:02,Zenit,Cobertura Completa,28439.0
Santander,2025-08-02 05:00:02,Consorcio,Cobertura Completa,51211.0
Santander,2025-08-02 05:00:02,Fid,Cobertura Completa,42888.0
Santander,2025-08-02 05:00:02,Hdi,Cobertura Completa,38492.0
Santander,2025-08-02 05:00:02,Mapfre,Cobertura Completa,37859.0
Santander,2025-08-02 05:00:02,REALE,Cobertura Completa,37294.0
Santander,2025-08-02 05:00:02,Sura,Cobertura Completa,30892.0
Santander,2025-08-02 05:00:02,ZURICH,Cobertura Completa,32835.0
Santander,2025-08-02 05:00:02,Zenit,Cobertura Completa,28439.0
