run_id,portal,scraped_at,insurers_returned,rows,status
1067,Falabella,2025-08-23 03:30:01,6,6,success
1068,Falabella,2025-08-23 04:00:01,6,6,success
1069,Falabella,2025-08-23 04:30:01,5,5,success
1070,Falabella,2025-08-23 05:00:01,7,7,success
1071,Falabella,2025-08-23 05:30:01,7,7,success
1072,Falabella,2025-08-23 06:00:01,6,6,success
1073,Falabella,2025-08-23 06:30:01,7,7,success
1074,Falabella,2025-08-23 07:00:01,6,6,success
1075,Falabella,2025-08-23 07:30:02,7,7,success
1076,Falabella,2025-08-23 08:00:02,7,7,success
1077,Falabella,2025-08-23 08:30:02,7,7,success
1078,Falabella,2025-08-23 09:00:02,6,6,success
1079,Falabella,2025-08-23 09:30:02,7,7,success
1080,Falabella,2025-08-23 10:00:01,7,7,success
1081,Falabella,2025-08-23 10:30:01,7,7,success
1082,Falabella,2025-08-23 11:00:01,7,7,success
1083,Falabella,2025-08-23 11:30:01,7,7,success
1084,Falabella,2025-08-23 12:00:01,7,7,success
1085,Falabella,2025-08-23 12:30:01,7,7,success
1086,Falabella,2025-08-23 13:00:01,7,7,success
1087,Falabella,2025-08-23 13:30:01,7,7,success
1088,Falabella,2025-08-23 14:00:01,7,7,success
1089,Falabella,2025-08-23 14:30:02,7,7,success
1090,Falabella,2025-08-23 15:00:01,7,7,success
1091,Falabella,2025-08-23 15:30:01,7,7,success
1092,Falabella,2025-08-23 16:00:01,7,7,success
1093,Falabella,2025-08-23 16:30:02,7,7,success
1094,Falabella,2025-08-23 17:00:02,7,7,success
1095,Falabella,2025-08-23 17:30:02,7,7,success
1096,Falabella,2025-08-23 18:00:04,7,7,success
1097,Falabella,2025-08-23 18:30:02,7,7,success
1098,Falabella,2025-08-23 19:00:02,7,7,success
1099,Falabella,2025-08-23 19:30:02,7,7,success
1100,Falabella,2025-08-23 20:00:02,6,6,success
1101,Falabella,2025-08-23 20:30:02,7,7,success
1102,Falabella,2025-08-23 21:00:02,7,7,success
1103,Falabella,2025-08-23 21:30:02,7,7,success
1104,Falabella,2025-08-23 22:00:02,7,7,success
1105,Falabella,2025-08-23 22:30:02,6,6,success
1106,Falabella,2025-08-23 23:00:01,7,7,success
1107,Falabella,2025-08-23 23:30:02,7,7,success
1108,Falabella,2025-08-24 00:00:02,7,7,success
1109,Falabella,2025-08-24 00:30:01,7,7,success
1110,Falabella,2025-08-24 01:00:02,7,7,success
1111,Falabella,2025-08-24 01:30:02,7,7,success
1112,Falabella,2025-08-24 02:00:02,7,7,success
1113,Falabella,2025-08-24 02:30:02,7,7,success
1114,Falabella,2025-08-24 03:00:02,7,7,success
1115,Falabella,2025-08-24 03:30:02,6,6,success
1116,Falabella,2025-08-24 04:00:02,6,6,success
1117,Falabella,2025-08-24 04:30:02,7,7,success
1118,Falabella,2025-08-24 05:00:01,6,6,success
1119,Falabella,2025-08-24 05:30:01,7,7,success
1120,Falabella,2025-08-24 06:00:01,6,6,success
1121,Falabella,2025-08-24 06:30:01,7,7,success
1122,Falabella,2025-08-24 07:00:01,5,5,success
1123,Falabella,2025-08-24 07:30:01,7,7,success
1124,Falabella,2025-08-24 08:00:01,7,7,success
1125,Falabella,2025-08-24 08:30:01,6,6,success
1126,Falabella,2025-08-24 09:00:01,7,7,success
1127,Falabella,2025-08-24 09:30:01,7,7,success
1128,Falabella,2025-08-24 10:00:01,7,7,success
1129,Falabella,2025-08-24 10:30:02,7,7,success
1130,Falabella,2025-08-24 11:00:02,7,7,success
1131,Falabella,2025-08-24 11:30:02,7,7,success
1132,Falabella,2025-08-24 12:00:02,7,7,success
1133,Falabella,2025-08-24 12:30:02,7,7,success
1134,Falabella,2025-08-24 13:00:02,7,7,success
1135,Falabella,2025-08-24 13:30:02,7,7,success
1136,Falabella,2025-08-24 14:00:01,7,7,success
1137,Falabella,2025-08-24 14:30:02,7,7,success
1138,Falabella,2025-08-24 15:00:02,7,7,success
1139,Falabella,2025-08-24 15:30:02,7,7,success
1140,Falabella,2025-08-24 16:00:02,7,7,success
1141,Falabella,2025-08-24 16:30:02,7,7,success
1142,Falabella,2025-08-24 17:00:02,7,7,success
1143,Falabella,2025-08-24 17:30:01,7,7,success
1144,Falabella,2025-08-24 18:00:01,7,7,success
1145,Falabella,2025-08-24 18:30:01,7,7,success
1146,Falabella,2025-08-24 19:00:01,7,7,success
1147,Falabella,2025-08-24 19:30:01,6,6,success
1148,Falabella,2025-08-24 20:00:01,7,7,success
1149,Falabella,2025-08-24 20:30:02,7,7,success
1150,Falabella,2025-08-24 21:00:02,7,7,success
1151,Falabella,2025-08-24 21:30:02,7,7,success
1152,Falabella,2025-08-24 22:00:02,7,7,success
1153,Falabella,2025-08-24 22:30:02,7,7,success
1154,Falabella,2025-08-24 23:00:02,7,7,success
1155,Falabella,2025-08-24 23:30:02,7,7,success
1156,Falabella,2025-08-25 00:00:02,7,7,success
1157,Falabella,2025-08-25 00:30:02,7,7,success
1158,Falabella,2025-08-25 01:00:02,6,6,success
1159,Falabella,2025-08-25 01:30:02,7,7,success
1160,Falabella,2025-08-25 02:00:01,7,7,success
1161,Falabella,2025-08-25 02:30:02,7,7,success
1162,Falabella,2025-08-25 03:00:01,7,7,success
1163,Falabella,2025-08-25 03:30:01,6,6,success
1164,Falabella,2025-08-25 04:00:01,6,6,success
1165,Falabella,2025-08-25 04:30:02,7,7,success
1166,Falabella,2025-08-25 05:00:01,7,7,success
1167,Falabella,2025-08-25 05:30:01,7,7,success
1168,Falabella,2025-08-25 06:00:01,7,7,success
1169,Falabella,2025-08-25 06:30:01,7,7,success
1170,Falabella,2025-08-25 07:00:01,7,7,success
1171,Falabella,2025-08-25 07:30:01,6,6,success
1172,Falabella,2025-08-25 08:00:01,7,7,success
1173,Falabella,2025-08-25 08:30:01,7,7,success
1174,Falabella,2025-08-25 09:00:02,7,7,success
1175,Falabella,2025-08-25 09:30:02,7,7,success
1176,Falabella,2025-08-25 10:00:02,7,7,success
1177,Falabella,2025-08-25 10:30:02,7,7,success
1178,Falabella,2025-08-25 11:00:02,7,7,success
1179,Falabella,2025-08-25 11:30:01,7,7,success
1180,Falabella,2025-08-25 12:00:01,7,7,success
1181,Falabella,2025-08-25 12:30:01,7,7,success
1182,Falabella,2025-08-25 13:00:01,7,7,success
1183,Falabella,2025-08-25 13:30:01,7,7,success
1184,Falabella,2025-08-25 14:00:01,7,7,success
1185,Falabella,2025-08-25 14:30:01,7,7,success
1186,Falabella,2025-08-25 15:00:01,7,7,success
1187,Falabella,2025-08-25 15:30:02,7,7,success
1188,Falabella,2025-08-25 16:00:02,7,7,success
1189,Falabella,2025-08-25 16:30:02,7,7,success
1190,Falabella,2025-08-25 17:00:02,7,7,success
1191,Falabella,2025-08-25 17:30:02,6,6,success
1192,Falabella,2025-08-25 18:00:05,6,6,success
1193,Falabella,2025-08-25 18:30:01,6,6,success
1194,Falabella,2025-08-25 19:00:01,6,6,success
1195,Falabella,2025-08-25 19:30:01,6,6,success
1196,Falabella,2025-08-25 20:00:01,6,6,success
1197,Falabella,2025-08-25 20:30:01,7,7,success
1198,Falabella,2025-08-25 21:00:01,7,7,success
1199,Falabella,2025-08-25 21:30:01,7,7,success
1200,Falabella,2025-08-25 22:00:02,6,6,success
1201,Falabella,2025-08-25 22:30:02,7,7,success
1202,Falabella,2025-08-25 23:00:02,7,7,success
1203,Falabella,2025-08-25 23:30:02,7,7,success
1204,Falabella,2025-08-26 00:00:02,7,7,success
1205,Falabella,2025-08-26 00:30:02,7,7,success
1206,Falabella,2025-08-26 01:00:02,7,7,success
1207,Falabella,2025-08-26 01:30:01,7,7,success
1208,Falabella,2025-08-26 02:00:02,7,7,success
1209,Falabella,2025-08-26 02:30:02,7,7,success
1210,Falabella,2025-08-26 03:00:01,7,7,success
1211,Falabella,2025-08-26 03:30:01,7,7,success
1212,Falabella,2025-08-26 04:00:01,7,7,success
1213,Falabella,2025-08-26 04:30:01,7,7,success
1214,Falabella,2025-08-26 05:00:01,7,7,success
1215,Falabella,2025-08-26 05:30:01,7,7,success
1216,Falabella,2025-08-26 06:00:01,6,6,success
1217,Falabella,2025-08-26 06:30:01,7,7,success
1218,Falabella,2025-08-26 07:00:02,6,6,success
1219,Falabella,2025-08-26 07:30:02,7,7,success
1220,Falabella,2025-08-26 08:00:02,6,6,success
1221,Falabella,2025-08-26 08:30:02,6,6,success
1222,Falabella,2025-08-26 09:00:02,6,6,success
1223,Falabella,2025-08-26 09:30:02,7,7,success
1224,Falabella,2025-08-26 10:00:01,6,6,success
1225,Falabella,2025-08-26 10:30:01,7,7,success
1226,Falabella,2025-08-26 11:00:01,7,7,success
1227,Falabella,2025-08-26 11:30:01,7,7,success
1228,Falabella,2025-08-26 12:00:01,6,6,success
1229,Falabella,2025-08-26 12:30:01,6,6,success
1230,Falabella,2025-08-26 13:00:01,6,6,success
1231,Falabella,2025-08-26 13:30:02,6,6,success
1232,Falabella,2025-08-26 14:00:02,6,6,success
1233,Falabella,2025-08-26 14:30:02,6,6,success
1234,Falabella,2025-08-26 15:00:02,6,6,success
1235,Falabella,2025-08-26 15:30:02,6,6,success
1236,Falabella,2025-08-26 16:00:02,6,6,success
1237,Falabella,2025-08-26 16:30:01,6,6,success
1238,Falabella,2025-08-26 17:00:01,5,5,success
1239,Falabella,2025-08-26 17:30:01,6,6,success
1240,Falabella,2025-08-26 18:00:01,6,6,success
1241,Falabella,2025-08-26 18:30:01,6,6,success
1242,Falabella,2025-08-26 19:00:01,7,7,success
1243,Falabella,2025-08-26 19:30:01,7,7,success
1244,Falabella,2025-08-26 20:00:02,7,7,success
1245,Falabella,2025-08-26 20:30:02,7,7,success
1246,Falabella,2025-08-26 21:00:02,7,7,success
1247,Falabella,2025-08-26 21:30:02,7,7,success
1248,Falabella,2025-08-26 22:00:02,6,6,success
1249,Falabella,2025-08-26 22:30:02,7,7,success
1250,Falabella,2025-08-26 23:00:02,7,7,success
1251,Falabella,2025-08-26 23:30:01,7,7,success
1252,Falabella,2025-08-27 00:00:01,7,7,success
1253,Falabella,2025-08-27 00:30:01,7,7,success
1254,Falabella,2025-08-27 01:00:01,7,7,success
1255,Falabella,2025-08-27 01:30:01,7,7,success
1256,Falabella,2025-08-27 02:00:01,7,7,success
1257,Falabella,2025-08-27 02:30:01,7,7,success
1258,Falabella,2025-08-27 03:00:02,7,7,success
1259,Falabella,2025-08-27 03:30:02,7,7,success
1260,Falabella,2025-08-27 04:00:02,6,6,success
1261,Falabella,2025-08-27 04:30:02,7,7,success
1262,Falabella,2025-08-27 05:00:02,7,7,success
1263,Falabella,2025-08-27 05:30:01,6,6,success
1264,Falabella,2025-08-27 06:00:01,7,7,success
1265,Falabella,2025-08-27 06:30:01,6,6,success
1266,Falabella,2025-08-27 07:00:01,7,7,success
1267,Falabella,2025-08-27 07:30:01,7,7,success
1268,Falabella,2025-08-27 08:00:01,7,7,success
1269,Falabella,2025-08-27 08:30:01,7,7,success
1270,Falabella,2025-08-27 09:00:01,7,7,success
1271,Falabella,2025-08-27 09:30:02,7,7,success
1272,Falabella,2025-08-27 10:00:02,7,7,success
1273,Falabella,2025-08-27 10:30:02,7,7,success
1274,Falabella,2025-08-27 11:00:02,7,7,success
1275,Falabella,2025-08-27 11:30:01,7,7,success
1276,Falabella,2025-08-27 12:00:01,7,7,success
1277,Falabella,2025-08-27 12:30:01,7,7,success
1278,Falabella,2025-08-27 13:00:01,7,7,success
1279,Falabella,2025-08-27 13:30:01,7,7,success
1280,Falabella,2025-08-27 14:00:01,7,7,success
1281,Falabella,2025-08-27 14:30:01,7,7,success
1282,Falabella,2025-08-27 15:00:02,7,7,success
1283,Falabella,2025-08-27 15:30:02,6,6,success
1284,Falabella,2025-08-27 16:00:02,7,7,success
1285,Falabella,2025-08-27 16:30:02,7,7,success
1286,Falabella,2025-08-27 17:00:02,7,7,success
1287,Falabella,2025-08-27 17:30:02,7,7,success
1288,Falabella,2025-08-27 18:00:04,7,7,success
1289,Falabella,2025-08-27 18:30:02,7,7,success
1290,Falabella,2025-08-27 19:00:01,7,7,success
1291,Falabella,2025-08-27 19:30:01,7,7,success
1292,Falabella,2025-08-27 20:00:01,7,7,success
1293,Falabella,2025-08-27 20:30:01,7,7,success
1294,Falabella,2025-08-27 21:00:01,7,7,success
1295,Falabella,2025-08-27 21:30:01,7,7,success
1296,Falabella,2025-08-27 22:00:01,7,7,success
1297,Falabella,2025-08-27 22:30:02,7,7,success
1298,Falabella,2025-08-27 23:00:02,7,7,success
1299,Falabella,2025-08-27 23:30:02,7,7,success
1300,Falabella,2025-08-28 00:00:02,7,7,success
1301,Falabella,2025-08-28 00:30:02,7,7,success
1302,Falabella,2025-08-28 01:00:02,7,7,success
1303,Falabella,2025-08-28 01:30:02,7,7,success
1304,Falabella,2025-08-28 02:00:02,7,7,success
1305,Falabella,2025-08-28 02:30:02,7,7,success
1306,Falabella,2025-08-28 03:00:01,7,7,success
1307,Falabella,2025-08-28 03:30:01,7,7,success
1308,Falabella,2025-08-28 04:00:02,7,7,success
1309,Falabella,2025-08-28 04:30:02,7,7,success
1310,Falabella,2025-08-28 05:00:02,7,7,success
1311,Falabella,2025-08-28 05:30:02,7,7,success
1312,Falabella,2025-08-28 06:00:01,6,6,success
1313,Falabella,2025-08-28 06:30:01,7,7,success
1314,Falabella,2025-08-28 07:00:01,7,7,success
1315,Falabella,2025-08-28 07:30:01,6,6,success
1316,Falabella,2025-08-28 08:00:01,6,6,success
1317,Falabella,2025-08-28 08:30:01,7,7,success
1318,Falabella,2025-08-28 09:00:02,7,7,success
1319,Falabella,2025-08-28 09:30:02,7,7,success
1320,Falabella,2025-08-28 10:00:02,7,7,success
1321,Falabella,2025-08-28 10:30:02,7,7,success
1322,Falabella,2025-08-28 11:00:02,6,6,success
1323,Falabella,2025-08-28 11:30:02,7,7,success
1324,Falabella,2025-08-28 12:00:01,7,7,success
1325,Falabella,2025-08-28 12:30:01,6,6,success
1326,Falabella,2025-08-28 13:00:01,7,7,success
1327,Falabella,2025-08-28 13:30:01,7,7,success
1328,Falabella,2025-08-28 14:00:01,7,7,success
1329,Falabella,2025-08-28 14:30:01,7,7,success
1330,Falabella,2025-08-28 15:00:01,7,7,success
1331,Falabella,2025-08-28 15:30:01,7,7,success
1332,Falabella,2025-08-28 16:00:02,7,7,success
1333,Falabella,2025-08-28 16:30:02,7,7,success
1334,Falabella,2025-08-28 17:00:02,6,6,success
1335,Falabella,2025-08-28 17:30:02,7,7,success
1336,Falabella,2025-08-28 18:00:02,7,7,success
1337,Falabella,2025-08-28 18:30:01,7,7,success
1338,Falabella,2025-08-28 19:00:01,7,7,success
1339,Falabella,2025-08-28 19:30:01,6,6,success
1340,Falabella,2025-08-28 20:00:01,7,7,success
1341,Falabella,2025-08-28 20:30:01,6,6,success
1342,Falabella,2025-08-28 21:00:01,7,7,success
1343,Falabella,2025-08-28 21:30:01,7,7,success
1344,Falabella,2025-08-28 22:00:02,7,7,success
1345,Falabella,2025-08-28 22:30:02,7,7,success
1346,Falabella,2025-08-28 23:00:02,7,7,success
1347,Falabella,2025-08-28 23:30:02,7,7,success
1348,Falabella,2025-08-29 00:00:02,7,7,success
1349,Falabella,2025-08-29 00:30:01,7,7,success
1350,Falabella,2025-08-29 01:00:01,7,7,success
1351,Falabella,2025-08-29 01:30:01,7,7,success
1352,Falabella,2025-08-29 02:00:01,7,7,success
1353,Falabella,2025-08-29 02:30:01,7,7,success
1354,Falabella,2025-08-29 03:00:01,7,7,success
1355,Falabella,2025-08-29 03:30:01,7,7,success
1356,Falabella,2025-08-29 04:00:01,7,7,success
1357,Falabella,2025-08-29 04:30:02,7,7,success
1358,Falabella,2025-08-29 05:00:02,7,7,success
1359,Falabella,2025-08-29 05:30:02,7,7,success
1360,Falabella,2025-08-29 06:00:02,7,7,success
1361,Falabella,2025-08-29 06:30:02,7,7,success
1362,Falabella,2025-08-29 07:00:02,7,7,success
1363,Falabella,2025-08-29 07:30:02,7,7,success
1364,Falabella,2025-08-29 08:00:02,7,7,success
1365,Falabella,2025-08-29 08:30:01,6,6,success
1366,Falabella,2025-08-29 09:00:02,7,7,success
1367,Falabella,2025-08-29 09:30:02,7,7,success
1368,Falabella,2025-08-29 10:00:02,6,6,success
1369,Falabella,2025-08-29 10:30:02,7,7,success
1370,Falabella,2025-08-29 11:00:02,6,6,success
1371,Falabella,2025-08-29 11:30:01,6,6,success
1372,Falabella,2025-08-29 12:00:01,6,6,success
1373,Falabella,2025-08-29 12:30:01,6,6,success
1374,Falabella,2025-08-29 13:00:01,4,4,success
1375,Falabella,2025-08-29 13:30:01,6,6,success
1376,Falabella,2025-08-29 14:00:01,6,6,success
1377,Falabella,2025-08-29 14:30:02,7,7,success
1378,Falabella,2025-08-29 15:00:02,7,7,success
1379,Falabella,2025-08-29 15:30:02,7,7,success
1380,Falabella,2025-08-29 16:00:02,7,7,success
1381,Falabella,2025-08-29 16:30:02,7,7,success
1382,Falabella,2025-08-29 17:00:02,7,7,success
1383,Falabella,2025-08-29 17:30:01,7,7,success
1384,Falabella,2025-08-29 18:00:01,7,7,success
1385,Falabella,2025-08-29 18:30:04,7,7,success
1386,Falabella,2025-08-29 19:00:01,7,7,success
1387,Falabella,2025-08-29 19:30:01,7,7,success
1388,Falabella,2025-08-29 20:00:01,7,7,success
1389,Falabella,2025-08-29 20:30:01,6,6,success
1390,Falabella,2025-08-29 21:00:01,7,7,success
1391,Falabella,2025-08-29 21:30:02,7,7,success
1392,Falabella,2025-08-29 22:00:02,7,7,success
1393,Falabella,2025-08-29 22:30:02,7,7,success
1394,Falabella,2025-08-29 23:00:01,7,7,success
1395,Falabella,2025-08-29 23:30:01,7,7,success
1396,Falabella,2025-08-30 00:00:01,7,7,success
1397,Falabella,2025-08-30 00:30:01,7,7,success
1398,Falabella,2025-08-30 01:00:01,7,7,success
1399,Falabella,2025-08-30 01:30:01,7,7,success
1400,Falabella,2025-08-30 02:00:02,6,6,success
1401,Falabella,2025-08-30 02:30:02,7,7,success
1402,Falabella,2025-08-30 03:00:02,7,7,success
1403,Falabella,2025-08-30 03:30:02,6,6,success
1404,Falabella,2025-08-30 04:00:01,7,7,success
1405,Falabella,2025-08-30 04:30:01,7,7,success
1406,Falabella,2025-08-30 05:00:01,7,7,success
1407,Falabella,2025-08-30 05:30:01,7,7,success
1408,Falabella,2025-08-30 06:00:01,6,6,success
1409,Falabella,2025-08-30 06:30:01,7,7,success
1410,Falabella,2025-08-30 07:00:01,6,6,success
1411,Falabella,2025-08-30 07:30:02,7,7,success
1412,Falabella,2025-08-30 08:00:02,7,7,success
1413,Falabella,2025-08-30 08:30:02,5,5,success
1414,Falabella,2025-08-30 09:00:02,7,7,success
1415,Falabella,2025-08-30 09:30:01,7,7,success
1416,Falabella,2025-08-30 10:00:01,7,7,success
1417,Falabella,2025-08-30 10:30:01,7,7,success
1418,Falabella,2025-08-30 11:00:01,7,7,success
1419,Falabella,2025-08-30 11:30:01,7,7,success
1420,Falabella,2025-08-30 12:00:01,7,7,success
1421,Falabella,2025-08-30 12:30:01,7,7,success
1422,Falabella,2025-08-30 13:00:01,6,6,success
1423,Falabella,2025-08-30 13:30:01,7,7,success
1424,Falabella,2025-08-30 14:00:01,7,7,success
1425,Falabella,2025-08-30 14:30:01,7,7,success
1426,Falabella,2025-08-30 15:00:01,6,6,success
1427,Falabella,2025-08-30 15:30:01,6,6,success
1428,Falabella,2025-08-30 16:00:02,7,7,success
1429,Falabella,2025-08-30 16:30:02,7,7,success
1430,Falabella,2025-08-30 17:00:02,7,7,success
1431,Falabella,2025-08-30 17:30:02,7,7,success
1432,Falabella,2025-08-30 18:00:04,6,6,success
1433,Falabella,2025-08-30 18:30:02,7,7,success
1434,Falabella,2025-08-30 19:00:01,7,7,success
1435,Falabella,2025-08-30 19:30:01,7,7,success
1436,Santander,2025-07-31 20:00:02,8,8,success
1437,Santander,2025-07-31 20:30:02,8,8,success
1438,Santander,2025-07-31 21:00:02,8,8,success
1439,Santander,2025-07-31 21:30:02,8,8,success
1440,Santander,2025-07-31 22:00:02,8,8,success
1441,Santander,2025-07-31 22:30:02,8,8,success
1442,Santander,2025-07-31 23:00:02,8,8,success
1443,Santander,2025-07-31 23:30:01,8,8,success
1444,Santander,2025-08-01 00:00:01,8,8,success
1445,Santander,2025-08-01 00:30:01,8,8,success
1446,Santander,2025-08-01 01:00:01,7,7,success
1447,Santander,2025-08-01 01:30:01,8,8,success
1448,Santander,2025-08-01 02:00:01,8,8,success
1449,Santander,2025-08-01 02:30:01,8,8,success
1450,Santander,2025-08-01 03:00:02,7,7,success
1451,Santander,2025-08-01 03:30:02,7,7,success
1452,Santander,2025-08-01 04:00:02,6,6,success
1453,Santander,2025-08-01 04:30:02,8,8,success
1454,Santander,2025-08-01 05:00:02,8,8,success
1455,Santander,2025-08-01 05:30:02,6,6,success
1456,Santander,2025-08-01 06:00:01,8,8,success
1457,Santander,2025-08-01 06:30:01,8,8,success
1458,Santander,2025-08-01 07:00:01,8,8,success
1459,Santander,2025-08-01 07:30:01,8,8,success
1460,Santander,2025-08-01 08:00:01,8,8,success
1461,Santander,2025-08-01 08:30:02,8,8,success
1462,Santander,2025-08-01 10:00:02,7,7,success
1463,Santander,2025-08-01 10:30:02,8,8,success
1464,Santander,2025-08-01 11:00:02,8,8,success
1465,Santander,2025-08-01 11:30:02,8,8,success
1466,Santander,2025-08-01 12:00:02,7,7,success
1467,Santander,2025-08-01 12:30:02,7,7,success
1468,Santander,2025-08-01 13:00:02,7,7,success
1469,Santander,2025-08-01 13:30:02,8,8,success
1470,Santander,2025-08-01 14:00:02,8,8,success
1471,Santander,2025-08-01 14:30:01,8,8,success
1472,Santander,2025-08-01 15:00:01,7,7,success
1473,Santander,2025-08-01 15:30:01,7,7,success
1474,Santander,2025-08-01 16:00:01,8,8,success
1475,Santander,2025-08-01 16:30:02,8,8,success
1476,Santander,2025-08-01 17:00:02,8,8,success
1477,Santander,2025-08-01 17:30:02,8,8,success
1478,Santander,2025-08-01 18:00:05,8,8,success
1479,Santander,2025-08-01 18:30:02,8,8,success
1480,Santander,2025-08-01 19:00:01,8,8,success
1481,Santander,2025-08-01 19:30:01,7,7,success
1482,Santander,2025-08-01 20:00:01,8,8,success
1483,Santander,2025-08-01 20:30:01,8,8,success
1484,Santander,2025-08-01 21:00:01,7,7,success
1485,Santander,2025-08-01 21:30:02,8,8,success
1486,Santander,2025-08-01 22:00:02,8,8,success
1487,Santander,2025-08-01 22:30:02,8,8,success
1488,Santander,2025-08-01 23:00:02,8,8,success
1489,Santander,2025-08-01 23:30:02,8,8,success
1490,Santander,2025-08-02 00:00:02,8,8,success
1491,Santander,2025-08-02 00:30:02,7,7,success
1492,Santander,2025-08-02 01:00:01,8,8,success
1493,Santander,2025-08-02 01:30:02,8,8,success
1494,Santander,2025-08-02 02:00:01,8,8,success
1495,Santander,2025-08-02 02:30:01,7,7,success
1496,Santander,2025-08-02 03:00:02,8,8,success
1497,Santander,2025-08-02 03:30:01,6,6,success
1498,Santander,2025-08-02 04:00:01,7,7,success
1499,Santander,2025-08-02 04:30:01,8,8,success
1500,Santander,2025-08-02 05:00:01,8,8,success
1501,Santander,2025-08-02 05:30:01,8,8,success
1502,Santander,2025-08-02 06:00:02,8,8,success
1503,Santander,2025-08-02 06:30:02,7,7,success
1504,Santander,2025-08-02 07:00:02,8,8,success
1505,Santander,2025-08-02 07:30:02,8,8,success
1506,Santander,2025-08-02 08:00:02,7,7,success
1507,Santander,2025-08-02 08:30:02,8,8,success
1508,Santander,2025-08-02 09:00:02,8,8,success
1509,Santander,2025-08-02 09:30:01,8,8,success
1510,Santander,2025-08-02 10:00:01,8,8,success
1511,Santander,2025-08-02 10:30:01,8,8,success
1512,Santander,2025-08-02 11:00:01,8,8,success
1513,Santander,2025-08-02 11:30:01,8,8,success
1514,Santander,2025-08-02 12:00:01,8,8,success
1515,Santander,2025-08-02 12:30:01,8,8,success
1516,Santander,2025-08-02 13:00:02,8,8,success
1517,Santander,2025-08-02 13:30:02,8,8,success
1518,Santander,2025-08-02 14:00:02,8,8,success
1519,Santander,2025-08-02 14:30:02,8,8,success
1520,Santander,2025-08-02 15:00:02,8,8,success
1521,Santander,2025-08-02 15:30:02,7,7,success
1522,Santander,2025-08-02 16:00:02,8,8,success
1523,Santander,2025-08-02 16:30:02,8,8,success
1524,Santander,2025-08-02 17:00:02,8,8,success
1525,Santander,2025-08-02 17:30:01,8,8,success
1526,Santander,2025-08-02 18:00:04,8,8,success
1527,Santander,2025-08-02 18:30:02,8,8,success
1528,Santander,2025-08-02 19:00:02,8,8,success
1529,Santander,2025-08-02 19:30:02,7,7,success
1530,Santander,2025-08-02 20:00:02,6,6,success
1531,Santander,2025-08-02 20:30:02,6,6,success
1532,Santander,2025-08-02 21:00:02,7,7,success
1533,Santander,2025-08-02 21:30:02,8,8,success
1534,Santander,2025-08-02 22:00:02,8,8,success
1535,Santander,2025-08-02 22:30:02,8,8,success
1536,Santander,2025-08-02 23:00:02,7,7,success
1537,Santander,2025-08-02 23:30:02,8,8,success
1538,Santander,2025-08-03 00:00:02,8,8,success
1539,Santander,2025-08-03 00:30:02,8,8,success
1540,Santander,2025-08-03 01:00:01,7,7,success
1541,Santander,2025-08-03 01:30:01,8,8,success
1542,Santander,2025-08-03 02:00:01,8,8,success
1543,Santander,2025-08-03 02:30:01,7,7,success
1544,Santander,2025-08-03 03:00:02,8,8,success
1545,Santander,2025-08-03 03:30:02,8,8,success
1546,Santander,2025-08-03 04:00:02,6,6,success
1547,Santander,2025-08-03 04:30:02,8,8,success
1548,Santander,2025-08-03 05:00:02,7,7,success
1549,Santander,2025-08-03 05:30:02,8,8,success
1550,Santander,2025-08-03 06:00:02,8,8,success
1551,Santander,2025-08-03 06:30:02,8,8,success
1552,Santander,2025-08-03 07:00:01,8,8,success
1553,Santander,2025-08-03 07:30:01,8,8,success
1554,Santander,2025-08-03 08:00:01,8,8,success
1555,Santander,2025-08-03 08:30:01,8,8,success
1556,Santander,2025-08-03 09:00:02,8,8,success
1557,Santander,2025-08-03 09:30:02,8,8,success
1558,Santander,2025-08-03 10:00:02,8,8,success
1559,Santander,2025-08-03 10:30:02,8,8,success
1560,Santander,2025-08-03 11:00:02,8,8,success
1561,Santander,2025-08-03 11:30:01,8,8,success
1562,Santander,2025-08-03 12:00:01,8,8,success
1563,Santander,2025-08-03 12:30:01,7,7,success
1564,Santander,2025-08-03 13:00:01,8,8,success
1565,Santander,2025-08-03 13:30:01,7,7,success
1566,Santander,2025-08-03 14:00:02,8,8,success
1567,Santander,2025-08-03 14:30:02,8,8,success
1568,Santander,2025-08-03 15:00:02,8,8,success
1569,Santander,2025-08-03 15:30:02,8,8,success
1570,Santander,2025-08-03 16:00:02,8,8,success
1571,Santander,2025-08-03 16:30:02,8,8,success
1572,Santander,2025-08-03 17:00:01,7,7,success
1573,Santander,2025-08-03 17:30:01,8,8,success
1574,Santander,2025-08-03 18:00:01,8,8,success
1575,Santander,2025-08-03 18:30:01,8,8,success
1576,Santander,2025-08-03 19:00:02,8,8,success
1577,Santander,2025-08-03 19:30:02,8,8,success
1578,Santander,2025-08-03 20:00:02,8,8,success
1579,Santander,2025-08-03 20:30:02,7,7,success
1580,Santander,2025-08-03 21:00:02,7,7,success
1581,Santander,2025-08-03 21:30:02,8,8,success
1582,Santander,2025-08-03 22:00:02,8,8,success
1583,Santander,2025-08-03 22:30:01,8,8,success
1584,Santander,2025-08-03 23:00:01,8,8,success
1585,Santander,2025-08-03 23:30:02,7,7,success
1586,Santander,2025-08-04 00:00:01,8,8,success
1587,Santander,2025-08-04 00:30:01,7,7,success
1588,Santander,2025-08-04 01:00:01,8,8,success
1589,Santander,2025-08-04 01:30:01,8,8,success
