change_id,run_id,portal,insurer,scraped_at,prev_scraped_at,prev_price,price,abs_change,pct_change,direction,severity
590,583,Falabella,Sura,2025-08-14 09:30:01,2025-08-14 09:00:02,25735.0,25343.0,-392.0,-1.5232,down,info
591,584,Falabella,Sura,2025-08-14 10:00:01,2025-08-14 09:30:01,25343.0,29050.0,3707.0,14.6273,up,warning
592,585,Falabella,Sura,2025-08-14 10:30:01,2025-08-14 10:00:01,29050.0,24004.0,-5046.0,-17.3701,down,warning
593,586,Falabella,Sura,2025-08-14 11:00:01,2025-08-14 10:30:01,24004.0,25065.0,1061.0,4.4201,up,info
594,587,Falabella,Sura,2025-08-14 11:30:01,2025-08-14 11:00:01,25065.0,24265.0,-800.0,-3.1917,down,info
595,588,Falabella,Sura,2025-08-14 12:00:01,2025-08-14 11:30:01,24265.0,27988.0,3723.0,15.3431,up,warning
596,589,Falabella,Sura,2025-08-14 12:30:02,2025-08-14 12:00:01,27988.0,22567.0,-5421.0,-19.369,down,warning
597,619,Falabella,Sura,2025-08-15 03:30:01,2025-08-15 03:00:01,22567.0,37655.0,15088.0,66.8587,up,critical
598,625,Falabella,Sura,2025-08-15 06:30:01,2025-08-15 06:00:01,37655.0,42598.0,4943.0,13.1271,up,warning
599,626,Falabella,Sura,2025-08-15 07:00:02,2025-08-15 06:30:01,42598.0,46224.0,3626.0,8.5121,up,info
600,627,Falabella,Sura,2025-08-15 07:30:02,2025-08-15 07:00:02,46224.0,44754.0,-1470.0,-3.1802,down,info
601,628,Falabella,Sura,2025-08-15 08:00:02,2025-08-15 07:30:02,44754.0,47139.0,2385.0,5.3291,up,info
602,629,Falabella,Sura,2025-08-15 08:30:01,2025-08-15 08:00:02,47139.0,47695.0,556.0,1.1795,up,info
603,630,Falabella,Sura,2025-08-15 09:00:01,2025-08-15 08:30:01,47695.0,42076.0,-5619.0,-11.7811,down,warning
604,631,Falabella,Sura,2025-08-15 09:30:01,2025-08-15 09:00:01,42076.0,41912.0,-164.0,-0.3898,down,info
605,632,Falabella,Sura,2025-08-15 10:00:01,2025-08-15 09:30:01,41912.0,44068.0,2156.0,5.1441,up,info
606,634,Falabella,Sura,2025-08-15 11:00:01,2025-08-15 10:00:01,44068.0,41814.0,-2254.0,-5.1148,down,info
607,635,Falabella,Sura,2025-08-15 11:30:02,2025-08-15 11:00:01,41814.0,30949.0,-10865.0,-25.9841,down,warning
608,636,Falabella,Sura,2025-08-15 12:00:02,2025-08-15 11:30:02,30949.0,31636.0,687.0,2.2198,up,info
609,637,Falabella,Sura,2025-08-15 12:30:02,2025-08-15 12:00:02,31636.0,27088.0,-4548.0,-14.376,down,warning
610,673,Falabella,Sura,2025-08-16 06:30:01,2025-08-16 05:30:02,27088.0,31449.0,4361.0,16.0994,up,warning
611,674,Falabella,Sura,2025-08-16 07:00:01,2025-08-16 06:30:01,31449.0,33252.0,1803.0,5.7331,up,info
612,675,Falabella,Sura,2025-08-16 07:30:01,2025-08-16 07:00:01,33252.0,34429.0,1177.0,3.5396,up,info
613,677,Falabella,Sura,2025-08-16 08:30:01,2025-08-16 07:30:01,34429.0,31605.0,-2824.0,-8.2024,down,info
614,678,Falabella,Sura,2025-08-16 09:00:01,2025-08-16 08:30:01,31605.0,27782.0,-3823.0,-12.0962,down,warning
615,679,Falabella,Sura,2025-08-16 09:30:01,2025-08-16 09:00:01,27782.0,28116.0,334.0,1.2022,up,info
616,680,Falabella,Sura,2025-08-16 10:00:02,2025-08-16 09:30:01,28116.0,32821.0,4705.0,16.7342,up,warning
617,681,Falabella,Sura,2025-08-16 10:30:02,2025-08-16 10:00:02,32821.0,32919.0,98.0,0.2986,up,info
618,682,Falabella,Sura,2025-08-16 11:00:02,2025-08-16 10:30:02,32919.0,31958.0,-961.0,-2.9193,down,info
619,683,Falabella,Sura,2025-08-16 11:30:02,2025-08-16 11:00:02,31958.0,28096.0,-3862.0,-12.0846,down,warning
620,684,Falabella,Sura,2025-08-16 12:00:02,2025-08-16 11:30:02,28096.0,32390.0,4294.0,15.2833,up,warning
621,685,Falabella,Sura,2025-08-16 12:30:01,2025-08-16 12:00:02,32390.0,27096.0,-5294.0,-16.3446,down,warning
622,719,Falabella,Sura,2025-08-17 06:30:01,2025-08-17 06:00:01,27096.0,29771.0,2675.0,9.8723,up,info
623,720,Falabella,Sura,2025-08-17 07:00:01,2025-08-17 06:30:01,29771.0,34380.0,4609.0,15.4815,up,warning
624,721,Falabella,Sura,2025-08-17 07:30:01,2025-08-17 07:00:01,34380.0,29732.0,-4648.0,-13.5195,down,warning
625,722,Falabella,Sura,2025-08-17 08:00:01,2025-08-17 07:30:01,29732.0,31556.0,1824.0,6.1348,up,info
626,723,Falabella,Sura,2025-08-17 08:30:01,2025-08-17 08:00:01,31556.0,29810.0,-1746.0,-5.533,down,info
627,724,Falabella,Sura,2025-08-17 09:00:01,2025-08-17 08:30:01,29810.0,31909.0,2099.0,7.0413,up,info
628,725,Falabella,Sura,2025-08-17 09:30:01,2025-08-17 09:00:01,31909.0,30144.0,-1765.0,-5.5314,down,info
629,726,Falabella,Sura,2025-08-17 10:00:01,2025-08-17 09:30:01,30144.0,29242.0,-902.0,-2.9923,down,info
630,727,Falabella,Sura,2025-08-17 10:30:02,2025-08-17 10:00:01,29242.0,33399.0,4157.0,14.2159,up,warning
631,728,Falabella,Sura,2025-08-17 11:00:02,2025-08-17 10:30:02,33399.0,28084.0,-5315.0,-15.9137,down,warning
632,729,Falabella,Sura,2025-08-17 11:30:02,2025-08-17 11:00:02,28084.0,32968.0,4884.0,17.3907,up,warning
633,730,Falabella,Sura,2025-08-17 12:00:02,2025-08-17 11:30:02,32968.0,33184.0,216.0,0.6552,up,info
634,731,Falabella,Sura,2025-08-17 12:30:02,2025-08-17 12:00:02,33184.0,27104.0,-6080.0,-18.3221,down,warning
635,767,Falabella,Sura,2025-08-18 06:30:01,2025-08-18 06:00:01,27104.0,34135.0,7031.0,25.9408,up,warning
636,1424,Falabella,Sura,2025-08-18 07:00:02,2025-08-18 06:30:01,34135.0,31741.0,-2394.0,-7.0133,down,info
637,769,Falabella,Sura,2025-08-18 08:00:02,2025-08-18 07:00:02,31741.0,29564.0,-2177.0,-6.8586,down,info
638,770,Falabella,Sura,2025-08-18 08:30:02,2025-08-18 08:00:02,29564.0,33625.0,4061.0,13.7363,up,warning
639,771,Falabella,Sura,2025-08-18 09:00:01,2025-08-18 08:30:02,33625.0,34508.0,883.0,2.626,up,info
640,773,Falabella,Sura,2025-08-18 10:00:01,2025-08-18 09:00:01,34508.0,29211.0,-5297.0,-15.3501,down,warning
641,775,Falabella,Sura,2025-08-18 11:00:01,2025-08-18 10:00:01,29211.0,31918.0,2707.0,9.2671,up,info
642,776,Falabella,Sura,2025-08-18 11:30:01,2025-08-18 11:00:01,31918.0,31114.0,-804.0,-2.519,down,info
643,777,Falabella,Sura,2025-08-18 12:00:01,2025-08-18 11:30:01,31114.0,33095.0,1981.0,6.3669,up,info
644,778,Falabella,Sura,2025-08-18 12:30:02,2025-08-18 12:00:01,33095.0,27112.0,-5983.0,-18.0783,down,warning
645,814,Falabella,Sura,2025-08-19 09:00:01,2025-08-19 05:00:02,27112.0,30083.0,2971.0,10.9582,up,warning
646,815,Falabella,Sura,2025-08-19 09:30:01,2025-08-19 09:00:01,30083.0,32123.0,2040.0,6.7812,up,info
647,816,Falabella,Sura,2025-08-19 10:00:01,2025-08-19 09:30:01,32123.0,32437.0,314.0,0.9775,up,info
648,817,Falabella,Sura,2025-08-19 10:30:01,2025-08-19 10:00:01,32437.0,32222.0,-215.0,-0.6628,down,info
649,818,Falabella,Sura,2025-08-19 11:00:01,2025-08-19 10:30:01,32222.0,33105.0,883.0,2.7404,up,info
650,819,Falabella,Sura,2025-08-19 11:30:01,2025-08-19 11:00:01,33105.0,29788.0,-3317.0,-10.0196,down,warning
651,820,Falabella,Sura,2025-08-19 12:00:01,2025-08-19 11:30:01,29788.0,30161.0,373.0,1.2522,up,info
652,821,Falabella,Sura,2025-08-19 12:30:02,2025-08-19 12:00:01,30161.0,27119.0,-3042.0,-10.0859,down,warning
653,856,Falabella,Sura,2025-08-20 06:30:02,2025-08-20 06:00:02,27119.0,34096.0,6977.0,25.7273,up,warning
654,857,Falabella,Sura,2025-08-20 07:00:02,2025-08-20 06:30:02,34096.0,29797.0,-4299.0,-12.6085,down,warning
655,858,Falabella,Sura,2025-08-20 07:30:02,2025-08-20 07:00:02,29797.0,31563.0,1766.0,5.9268,up,info
656,859,Falabella,Sura,2025-08-20 08:00:02,2025-08-20 07:30:02,31563.0,28266.0,-3297.0,-10.4458,down,warning
657,860,Falabella,Sura,2025-08-20 08:30:01,2025-08-20 08:00:02,28266.0,35254.0,6988.0,24.7223,up,warning
658,861,Falabella,Sura,2025-08-20 09:00:01,2025-08-20 08:30:01,35254.0,28639.0,-6615.0,-18.7638,down,warning
659,862,Falabella,Sura,2025-08-20 09:30:01,2025-08-20 09:00:01,28639.0,33821.0,5182.0,18.0942,up,warning
660,863,Falabella,Sura,2025-08-20 10:00:01,2025-08-20 09:30:01,33821.0,31936.0,-1885.0,-5.5735,down,info
661,864,Falabella,Sura,2025-08-20 10:30:01,2025-08-20 10:00:01,31936.0,33389.0,1453.0,4.5497,up,info
662,865,Falabella,Sura,2025-08-20 11:00:01,2025-08-20 10:30:01,33389.0,34017.0,628.0,1.8809,up,info
663,866,Falabella,Sura,2025-08-20 11:30:01,2025-08-20 11:00:01,34017.0,34684.0,667.0,1.9608,up,info
664,867,Falabella,Sura,2025-08-20 12:00:01,2025-08-20 11:30:01,34684.0,33389.0,-1295.0,-3.7337,down,info
665,868,Falabella,Sura,2025-08-20 12:30:01,2025-08-20 12:00:01,33389.0,27127.0,-6262.0,-18.7547,down,warning
666,904,Falabella,Sura,2025-08-21 06:30:02,2025-08-21 06:00:02,27127.0,28627.0,1500.0,5.5295,up,info
667,905,Falabella,Sura,2025-08-21 07:00:02,2025-08-21 06:30:02,28627.0,31101.0,2474.0,8.6422,up,info
668,906,Falabella,Sura,2025-08-21 07:30:02,2025-08-21 07:00:02,31101.0,28156.0,-2945.0,-9.4691,down,info
669,907,Falabella,Sura,2025-08-21 08:00:01,2025-08-21 07:30:02,28156.0,27783.0,-373.0,-1.3248,down,info
670,908,Falabella,Sura,2025-08-21 08:30:01,2025-08-21 08:00:01,27783.0,29059.0,1276.0,4.5927,up,info
671,909,Falabella,Sura,2025-08-21 09:00:01,2025-08-21 08:30:01,29059.0,27626.0,-1433.0,-4.9313,down,info
672,910,Falabella,Sura,2025-08-21 09:30:01,2025-08-21 09:00:01,27626.0,31965.0,4339.0,15.7062,up,warning
673,911,Falabella,Sura,2025-08-21 10:00:01,2025-08-21 09:30:01,31965.0,34341.0,2376.0,7.4331,up,info
674,912,Falabella,Sura,2025-08-21 10:30:01,2025-08-21 10:00:01,34341.0,27528.0,-6813.0,-19.8393,down,warning
675,913,Falabella,Sura,2025-08-21 11:00:01,2025-08-21 10:30:01,27528.0,31965.0,4437.0,16.1181,up,warning
676,914,Falabella,Sura,2025-08-21 11:30:01,2025-08-21 11:00:01,31965.0,34027.0,2062.0,6.4508,up,info
677,915,Falabella,Sura,2025-08-21 12:00:02,2025-08-21 11:30:01,34027.0,31632.0,-2395.0,-7.0385,down,info
678,916,Falabella,Sura,2025-08-21 12:30:02,2025-08-21 12:00:02,31632.0,27135.0,-4497.0,-14.2166,down,warning
679,935,Falabella,Sura,2025-08-21 22:00:02,2025-08-21 21:30:02,27135.0,26605.0,-530.0,-1.9532,down,info
680,954,Falabella,Sura,2025-08-22 07:30:01,2025-08-22 05:00:02,26605.0,31876.0,5271.0,19.8121,up,warning
681,955,Falabella,Sura,2025-08-22 08:00:01,2025-08-22 07:30:01,31876.0,33585.0,1709.0,5.3614,up,info
682,956,Falabella,Sura,2025-08-22 08:30:01,2025-08-22 08:00:01,33585.0,28989.0,-4596.0,-13.6847,down,warning
683,957,Falabella,Sura,2025-08-22 09:00:01,2025-08-22 08:30:01,28989.0,31032.0,2043.0,7.0475,up,info
684,958,Falabella,Sura,2025-08-22 09:30:01,2025-08-22 09:00:01,31032.0,34410.0,3378.0,10.8855,up,warning
685,959,Falabella,Sura,2025-08-22 10:00:01,2025-08-22 09:30:01,34410.0,26986.0,-7424.0,-21.5751,down,warning
686,960,Falabella,Sura,2025-08-22 10:30:02,2025-08-22 10:00:01,26986.0,28793.0,1807.0,6.6961,up,info
687,961,Falabella,Sura,2025-08-22 11:00:02,2025-08-22 10:30:02,28793.0,32308.0,3515.0,12.2078,up,warning
688,962,Falabella,Sura,2025-08-22 11:30:02,2025-08-22 11:00:02,32308.0,27850.0,-4458.0,-13.7984,down,warning
689,963,Falabella,Sura,2025-08-22 12:00:02,2025-08-22 11:30:02,27850.0,28164.0,314.0,1.1275,up,info
690,964,Falabella,Sura,2025-08-22 12:30:02,2025-08-22 12:00:02,28164.0,26613.0,-1551.0,-5.507,down,info
691,1000,Falabella,Sura,2025-08-23 06:30:02,2025-08-23 06:00:02,26613.0,31119.0,4506.0,16.9316,up,warning
692,1008,Falabella,Sura,2025-08-23 10:30:01,2025-08-23 06:30:02,31119.0,27053.0,-4066.0,-13.066,down,warning
693,1009,Falabella,Sura,2025-08-23 11:00:01,2025-08-23 10:30:01,27053.0,28290.0,1237.0,4.5725,up,info
694,1010,Falabella,Sura,2025-08-23 11:30:01,2025-08-23 11:00:01,28290.0,31335.0,3045.0,10.7635,up,warning
695,1012,Falabella,Sura,2025-08-23 12:30:01,2025-08-23 11:30:01,31335.0,26620.0,-4715.0,-15.0471,down,warning
696,1047,Falabella,Sura,2025-08-24 06:30:01,2025-08-24 06:00:02,26620.0,28043.0,1423.0,5.3456,up,info
697,1048,Falabella,Sura,2025-08-24 07:00:02,2025-08-24 06:30:01,28043.0,30480.0,2437.0,8.6902,up,info
698,1049,Falabella,Sura,2025-08-24 07:30:02,2025-08-24 07:00:02,30480.0,29045.0,-1435.0,-4.708,down,info
699,1050,Falabella,Sura,2025-08-24 08:00:02,2025-08-24 07:30:02,29045.0,29812.0,767.0,2.6407,up,info
700,1051,Falabella,Sura,2025-08-24 08:30:02,2025-08-24 08:00:02,29812.0,32995.0,3183.0,10.6769,up,warning
701,1052,Falabella,Sura,2025-08-24 09:00:02,2025-08-24 08:30:02,32995.0,32131.0,-864.0,-2.6186,down,info
702,1427,Falabella,Sura,2025-08-24 09:30:02,2025-08-24 09:00:02,32131.0,27689.0,-4442.0,-13.8247,down,warning
703,1428,Falabella,Sura,2025-08-24 10:00:02,2025-08-24 09:30:02,27689.0,28220.0,531.0,1.9177,up,info
704,1053,Falabella,Sura,2025-08-24 10:30:02,2025-08-24 10:00:02,28220.0,27964.0,-256.0,-0.9072,down,info
705,1429,Falabella,Sura,2025-08-24 11:00:01,2025-08-24 10:30:02,27964.0,28259.0,295.0,1.0549,up,info
706,1054,Falabella,Sura,2025-08-24 11:30:01,2025-08-24 11:00:01,28259.0,30067.0,1808.0,6.398,up,info
707,1430,Falabella,Sura,2025-08-24 12:00:01,2025-08-24 11:30:01,30067.0,27571.0,-2496.0,-8.3015,down,info
708,1055,Falabella,Sura,2025-08-24 12:30:01,2025-08-24 12:00:01,27571.0,26628.0,-943.0,-3.4203,down,info
709,1089,Falabella,Sura,2025-08-25 06:30:02,2025-08-25 06:00:02,26628.0,27914.0,1286.0,4.8295,up,info
710,1091,Falabella,Sura,2025-08-25 07:30:02,2025-08-25 06:30:02,27914.0,31786.0,3872.0,13.8712,up,warning
711,1092,Falabella,Sura,2025-08-25 08:00:01,2025-08-25 07:30:02,31786.0,29034.0,-2752.0,-8.6579,down,info
712,1093,Falabella,Sura,2025-08-25 08:30:02,2025-08-25 08:00:01,29034.0,30312.0,1278.0,4.4017,up,info
713,1094,Falabella,Sura,2025-08-25 09:00:01,2025-08-25 08:30:02,30312.0,27127.0,-3185.0,-10.5074,down,warning
714,1095,Falabella,Sura,2025-08-25 09:30:01,2025-08-25 09:00:01,27127.0,27933.0,806.0,2.9712,up,info
715,1097,Falabella,Sura,2025-08-25 10:30:02,2025-08-25 09:30:01,27933.0,32474.0,4541.0,16.2568,up,warning
716,1098,Falabella,Sura,2025-08-25 11:00:01,2025-08-25 10:30:02,32474.0,33359.0,885.0,2.7253,up,info
717,1099,Falabella,Sura,2025-08-25 11:30:01,2025-08-25 11:00:01,33359.0,28680.0,-4679.0,-14.0262,down,warning
718,1100,Falabella,Sura,2025-08-25 12:00:01,2025-08-25 11:30:01,28680.0,31472.0,2792.0,9.735,up,info
719,1101,Falabella,Sura,2025-08-25 12:30:01,2025-08-25 12:00:01,31472.0,26636.0,-4836.0,-15.366,down,warning
720,1131,Falabella,Sura,2025-08-26 03:30:01,2025-08-26 03:00:01,26636.0,37086.0,10450.0,39.2326,up,critical
721,1132,Falabella,Sura,2025-08-26 04:30:02,2025-08-26 04:00:02,37086.0,22197.0,-14889.0,-40.1472,down,critical
722,1136,Falabella,Sura,2025-08-26 06:30:02,2025-08-26 06:00:02,22197.0,23399.0,1202.0,5.4151,up,info
723,1137,Falabella,Sura,2025-08-26 07:00:02,2025-08-26 06:30:02,23399.0,25578.0,2179.0,9.3124,up,info
724,1138,Falabella,Sura,2025-08-26 07:30:01,2025-08-26 07:00:02,25578.0,24120.0,-1458.0,-5.7002,down,info
725,1139,Falabella,Sura,2025-08-26 08:00:02,2025-08-26 07:30:01,24120.0,27823.0,3703.0,15.3524,up,warning
726,1140,Falabella,Sura,2025-08-26 08:30:02,2025-08-26 08:00:02,27823.0,25759.0,-2064.0,-7.4183,down,info
727,1141,Falabella,Sura,2025-08-26 09:00:01,2025-08-26 08:30:02,25759.0,24694.0,-1065.0,-4.1345,down,info
728,1142,Falabella,Sura,2025-08-26 09:30:01,2025-08-26 09:00:01,24694.0,26922.0,2228.0,9.0224,up,info
729,1143,Falabella,Sura,2025-08-26 10:00:01,2025-08-26 09:30:01,26922.0,27643.0,721.0,2.6781,up,info
730,1144,Falabella,Sura,2025-08-26 10:30:01,2025-08-26 10:00:01,27643.0,25447.0,-2196.0,-7.9441,down,info
731,1145,Falabella,Sura,2025-08-26 11:00:01,2025-08-26 10:30:01,25447.0,23940.0,-1507.0,-5.9221,down,info
732,1146,Falabella,Sura,2025-08-26 11:30:01,2025-08-26 11:00:01,23940.0,24972.0,1032.0,4.3108,up,info
733,1147,Falabella,Sura,2025-08-26 12:00:01,2025-08-26 11:30:01,24972.0,22973.0,-1999.0,-8.005,down,info
734,1148,Falabella,Sura,2025-08-26 12:30:01,2025-08-26 12:00:01,22973.0,22203.0,-770.0,-3.3518,down,info
735,1178,Falabella,Sura,2025-08-27 03:30:02,2025-08-27 03:00:02,22203.0,26644.0,4441.0,20.0018,up,warning
736,1183,Falabella,Sura,2025-08-27 06:30:01,2025-08-27 06:00:01,26644.0,27143.0,499.0,1.8728,up,info
737,1184,Falabella,Sura,2025-08-27 07:00:01,2025-08-27 06:30:01,27143.0,34401.0,7258.0,26.7399,up,warning
738,1185,Falabella,Sura,2025-08-27 07:30:01,2025-08-27 07:00:01,34401.0,29188.0,-5213.0,-15.1536,down,warning
739,1186,Falabella,Sura,2025-08-27 08:00:01,2025-08-27 07:30:01,29188.0,32119.0,2931.0,10.0418,up,warning
740,1187,Falabella,Sura,2025-08-27 08:30:01,2025-08-27 08:00:01,32119.0,27399.0,-4720.0,-14.6954,down,warning
741,1188,Falabella,Sura,2025-08-27 09:00:02,2025-08-27 08:30:01,27399.0,29444.0,2045.0,7.4638,up,info
742,1189,Falabella,Sura,2025-08-27 09:30:02,2025-08-27 09:00:02,29444.0,32296.0,2852.0,9.6862,up,info
743,1190,Falabella,Sura,2025-08-27 10:00:02,2025-08-27 09:30:02,32296.0,30467.0,-1829.0,-5.6632,down,info
744,1191,Falabella,Sura,2025-08-27 10:30:02,2025-08-27 10:00:02,30467.0,28343.0,-2124.0,-6.9715,down,info
745,1192,Falabella,Sura,2025-08-27 11:00:02,2025-08-27 10:30:02,28343.0,33044.0,4701.0,16.5861,up,warning
746,1194,Falabella,Sura,2025-08-27 12:00:01,2025-08-27 11:00:02,33044.0,27753.0,-5291.0,-16.012,down,warning
747,1196,Falabella,Sura,2025-08-27 13:00:01,2025-08-27 12:00:01,27753.0,26651.0,-1102.0,-3.9707,down,info
748,1231,Falabella,Sura,2025-08-28 06:30:02,2025-08-28 06:00:02,26651.0,27938.0,1287.0,4.8291,up,info
749,1232,Falabella,Sura,2025-08-28 07:00:02,2025-08-28 06:30:02,27938.0,32817.0,4879.0,17.4637,up,warning
750,1233,Falabella,Sura,2025-08-28 07:30:02,2025-08-28 07:00:02,32817.0,32974.0,157.0,0.4784,up,info
751,1234,Falabella,Sura,2025-08-28 08:00:02,2025-08-28 07:30:02,32974.0,31538.0,-1436.0,-4.3549,down,info
752,1235,Falabella,Sura,2025-08-28 08:30:02,2025-08-28 08:00:02,31538.0,34273.0,2735.0,8.6721,up,info
753,1236,Falabella,Sura,2025-08-28 09:00:01,2025-08-28 08:30:02,34273.0,28862.0,-5411.0,-15.7879,down,warning
754,1237,Falabella,Sura,2025-08-28 09:30:01,2025-08-28 09:00:01,28862.0,32128.0,3266.0,11.3159,up,warning
755,1238,Falabella,Sura,2025-08-28 10:00:02,2025-08-28 09:30:01,32128.0,29807.0,-2321.0,-7.2242,down,info
756,1239,Falabella,Sura,2025-08-28 10:30:02,2025-08-28 10:00:02,29807.0,31263.0,1456.0,4.8848,up,info
757,1240,Falabella,Sura,2025-08-28 11:00:02,2025-08-28 10:30:02,31263.0,30476.0,-787.0,-2.5174,down,info
758,1241,Falabella,Sura,2025-08-28 11:30:02,2025-08-28 11:00:02,30476.0,31912.0,1436.0,4.7119,up,info
759,1243,Falabella,Sura,2025-08-28 12:30:01,2025-08-28 11:30:02,31912.0,26659.0,-5253.0,-16.4609,down,warning
760,1279,Falabella,Sura,2025-08-29 06:30:01,2025-08-29 06:00:02,26659.0,33614.0,6955.0,26.0888,up,warning
761,1280,Falabella,Sura,2025-08-29 07:00:01,2025-08-29 06:30:01,33614.0,30642.0,-2972.0,-8.8416,down,info
762,1281,Falabella,Sura,2025-08-29 07:30:01,2025-08-29 07:00:01,30642.0,31508.0,866.0,2.8262,up,info
763,1282,Falabella,Sura,2025-08-29 08:00:01,2025-08-29 07:30:01,31508.0,32197.0,689.0,2.1867,up,info
764,1283,Falabella,Sura,2025-08-29 08:30:01,2025-08-29 08:00:01,32197.0,33161.0,964.0,2.9941,up,info
765,1284,Falabella,Sura,2025-08-29 09:00:01,2025-08-29 08:30:01,33161.0,28064.0,-5097.0,-15.3705,down,warning
766,1285,Falabella,Sura,2025-08-29 09:30:01,2025-08-29 09:00:01,28064.0,34303.0,6239.0,22.2313,up,warning
767,1286,Falabella,Sura,2025-08-29 10:00:01,2025-08-29 09:30:01,34303.0,28871.0,-5432.0,-15.8353,down,warning
768,1287,Falabella,Sura,2025-08-29 10:30:02,2025-08-29 10:00:01,28871.0,28398.0,-473.0,-1.6383,down,info
769,1288,Falabella,Sura,2025-08-29 11:00:02,2025-08-29 10:30:02,28398.0,30701.0,2303.0,8.1097,up,info
770,1289,Falabella,Sura,2025-08-29 11:30:02,2025-08-29 11:00:02,30701.0,34499.0,3798.0,12.3709,up,warning
771,1290,Falabella,Sura,2025-08-29 12:00:02,2025-08-29 11:30:02,34499.0,31036.0,-3463.0,-10.038,down,warning
772,1291,Falabella,Sura,2025-08-29 12:30:02,2025-08-29 12:00:02,31036.0,26667.0,-4369.0,-14.0772,down,warning
773,1326,Falabella,Sura,2025-08-30 06:30:01,2025-08-30 06:00:01,26667.0,28741.0,2074.0,7.7774,up,info
774,1327,Falabella,Sura,2025-08-30 07:00:01,2025-08-30 06:30:01,28741.0,33151.0,4410.0,15.3439,up,warning
775,1328,Falabella,Sura,2025-08-30 07:30:01,2025-08-30 07:00:01,33151.0,34529.0,1378.0,4.1567,up,info
776,1330,Falabella,Sura,2025-08-30 08:30:02,2025-08-30 07:30:01,34529.0,27127.0,-7402.0,-21.4371,down,warning
777,1331,Falabella,Sura,2025-08-30 09:00:02,2025-08-30 08:30:02,27127.0,31675.0,4548.0,16.7656,up,warning
778,1332,Falabella,Sura,2025-08-30 09:30:02,2025-08-30 09:00:02,31675.0,34057.0,2382.0,7.5201,up,info
779,1333,Falabella,Sura,2025-08-30 10:00:01,2025-08-30 09:30:02,34057.0,32718.0,-1339.0,-3.9316,down,info
780,1334,Falabella,Sura,2025-08-30 10:30:01,2025-08-30 10:00:01,32718.0,30671.0,-2047.0,-6.2565,down,info
781,1335,Falabella,Sura,2025-08-30 11:00:01,2025-08-30 10:30:01,30671.0,29194.0,-1477.0,-4.8156,down,info
782,1336,Falabella,Sura,2025-08-30 11:30:01,2025-08-30 11:00:01,29194.0,29962.0,768.0,2.6307,up,info
783,1338,Falabella,Sura,2025-08-30 12:30:01,2025-08-30 11:30:01,29962.0,26674.0,-3288.0,-10.9739,down,warning
784,4,Falabella,Zenit,2025-08-01 03:30:02,2025-08-01 03:00:02,40635.0,43538.0,2903.0,7.1441,up,info
785,10,Falabella,Zenit,2025-08-01 06:30:01,2025-08-01 06:00:01,43538.0,43532.0,-6.0,-0.0138,down,info
786,31,Falabella,Zenit,2025-08-01 18:00:02,2025-08-01 17:30:02,43532.0,44120.0,588.0,1.3507,up,info
787,55,Falabella,Zenit,2025-08-02 06:30:01,2025-08-02 06:00:02,44120.0,44097.0,-23.0,-0.0521,down,info
788,100,Falabella,Zenit,2025-08-03 06:30:01,2025-08-03 05:00:02,44097.0,44108.0,11.0,0.0249,up,info
789,145,Falabella,Zenit,2025-08-04 06:30:01,2025-08-04 06:00:01,44108.0,44103.0,-5.0,-0.0113,down,info
790,165,Falabella,Zenit,2025-08-04 16:30:01,2025-08-04 16:00:01,44103.0,44641.0,538.0,1.2199,up,info
791,193,Falabella,Zenit,2025-08-05 06:30:01,2025-08-05 06:00:01,44641.0,44635.0,-6.0,-0.0134,down,info
792,238,Falabella,Zenit,2025-08-06 06:30:01,2025-08-06 06:00:01,44635.0,44629.0,-6.0,-0.0134,down,info
793,278,Falabella,Zenit,2025-08-07 04:30:01,2025-08-07 03:30:01,44629.0,40666.0,-3963.0,-8.8799,down,info
794,281,Falabella,Zenit,2025-08-07 06:00:02,2025-08-07 05:30:02,40666.0,44629.0,3963.0,9.7452,up,info
795,282,Falabella,Zenit,2025-08-07 06:30:02,2025-08-07 06:00:02,44629.0,44624.0,-5.0,-0.0112,down,info
796,284,Falabella,Zenit,2025-08-07 07:30:01,2025-08-07 07:00:02,44624.0,40660.0,-3964.0,-8.8831,down,info
797,288,Falabella,Zenit,2025-08-07 12:30:01,2025-08-07 12:00:01,40660.0,44624.0,3964.0,9.7491,up,info
798,289,Falabella,Zenit,2025-08-07 13:00:02,2025-08-07 12:30:01,44624.0,40660.0,-3964.0,-8.8831,down,info
799,290,Falabella,Zenit,2025-08-07 13:30:01,2025-08-07 13:00:02,40660.0,44624.0,3964.0,9.7491,up,info
800,323,Falabella,Zenit,2025-08-08 06:30:02,2025-08-08 06:00:02,44624.0,44618.0,-6.0,-0.0134,down,info
801,363,Falabella,Zenit,2025-08-09 10:30:02,2025-08-09 04:00:01,44618.0,44612.0,-6.0,-0.0134,down,info
802,400,Falabella,Zenit,2025-08-10 06:30:01,2025-08-10 05:00:01,44612.0,44625.0,13.0,0.0291,up,info
803,441,Falabella,Zenit,2025-08-11 03:30:01,2025-08-11 03:00:01,44625.0,51834.0,7209.0,16.1546,up,warning
804,447,Falabella,Zenit,2025-08-11 06:30:02,2025-08-11 06:00:02,51834.0,51849.0,15.0,0.0289,up,info
805,457,Falabella,Zenit,2025-08-11 11:30:02,2025-08-11 11:00:02,51849.0,35710.0,-16139.0,-31.1269,down,critical
